Sentence #	Word	Tag
Sentence: 3404	sabahın	O
Sentence: 3404	erken	O
Sentence: 3404	saatlerinde	O
Sentence: 3404	New	B-LOCATION
Sentence: 3404	York	O
Sentence: 3404	'tan	O
Sentence: 3404	Las	B-LOCATION
Sentence: 3404	Vegas	O
Sentence: 3404	'a	O
Sentence: 3404	durmadan	O
Sentence: 3404	uçuş	O
Sentence: 3404	yapmak	O
Sentence: 3404	istiyorum	O
Sentence: 3404	.	O
Sentence: 3405	san	B-LOCATION
Sentence: 3405	francisco	I-LOCATION
Sentence: 3405	havaalanından	O
Sentence: 3405	ne	O
Sentence: 3405	kadar	O
Sentence: 3405	uzakta	O
Sentence: 3406	san	B-LOCATION
Sentence: 3406	jose	O
Sentence: 3406	'ya	O
Sentence: 3406	olan	O
Sentence: 3406	uçuşlar	O
Sentence: 3406	da	O
Sentence: 3406	salı	B-DATE
Sentence: 3406	günü	O
Sentence: 3406	mayıs	B-DATE
Sentence: 3406	onsekizinde	O
Sentence: 3407	Bana	O
Sentence: 3407	Baltimore	B-LOCATION
Sentence: 3407	şehrinden	O
Sentence: 3407	Boston	B-LOCATION
Sentence: 3407	şehrine	O
Sentence: 3407	uçuşları	O
Sentence: 3407	göster	O
Sentence: 3408	montreal	B-LOCATION
Sentence: 3408	-	O
Sentence: 3408	charlotte	B-LOCATION
Sentence: 3408	arasındaki	O
Sentence: 3408	tüm	O
Sentence: 3408	uçuşları	O
Sentence: 3408	gösterebilir	O
Sentence: 3408	misiniz	O
Sentence: 3409	Bana	O
Sentence: 3409	denver	B-LOCATION
Sentence: 3409	den	I-LOCATION
Sentence: 3409	atlantaya	B-LOCATION
Sentence: 3409	uçuşları	O
Sentence: 3409	göster	O
Sentence: 3409	haziran	B-DATE
Sentence: 3409	onaltıncı	B-DATE
Sentence: 3410	atlanta	B-LOCATION
Sentence: 3410	'da	O
Sentence: 3410	durarak	O
Sentence: 3410	pittsburgh	B-LOCATION
Sentence: 3410	'a	O
Sentence: 3410	uçmak	O
Sentence: 3410	istiyorum	O
Sentence: 3411	pittsburgh	B-LOCATION
Sentence: 3411	ve	O
Sentence: 3411	baltimore	B-LOCATION
Sentence: 3411	arasında	O
Sentence: 3411	uçan	O
Sentence: 3411	her	O
Sentence: 3411	uçak	O
Sentence: 3411	tipinde	O
Sentence: 3411	taşınabilecek	O
Sentence: 3411	kişi	O
Sentence: 3411	sayısını	O
Sentence: 3411	listeler	O
Sentence: 3411	.	O
Sentence: 3412	mco	B-CODE
Sentence: 3412	ne	O
Sentence: 3412	anlama	O
Sentence: 3412	geliyor	O
Sentence: 3413	onikinci	B-DATE
Sentence: 3413	ağustosta	B-DATE
Sentence: 3413	baltimore	B-LOCATION
Sentence: 3413	ve	O
Sentence: 3413	boston	B-LOCATION
Sentence: 3413	arasında	O
Sentence: 3413	hangi	O
Sentence: 3413	uçuşlar	O
Sentence: 3413	vardır	O
Sentence: 3413	?	O
Sentence: 3414	ne	O
Sentence: 3414	gibi	B-CODE
Sentence: 3414	havayolu	O
Sentence: 3414	şirketi	O
Sentence: 3415	kara	O
Sentence: 3415	taşımacılığı	O
Sentence: 3415	minneapolis	B-LOCATION
Sentence: 3416	hangi	O
Sentence: 3416	uçuşlar	O
Sentence: 3416	baltimore	B-LOCATION
Sentence: 3416	başlıyor	O
Sentence: 3416	ve	O
Sentence: 3416	san	B-LOCATION
Sentence: 3416	francisco	O
Sentence: 3416	'da	O
Sentence: 3416	cuma	B-DATE
Sentence: 3416	saat	O
Sentence: 3416	8'de	B-TIME
Sentence: 3416	varıyor	O
Sentence: 3417	üçüncü	B-DATE
Sentence: 3417	ağustos	B-DATE
Sentence: 3417	için	O
Sentence: 3417	birleştiğinde	O
Sentence: 3417	baltimore	B-LOCATION
Sentence: 3417	'a	O
Sentence: 3417	olan	O
Sentence: 3417	uçuşların	O
Sentence: 3417	listesini	O
Sentence: 3417	göster	O
Sentence: 3418	Indianapolis	B-LOCATION
Sentence: 3418	-	O
Sentence: 3418	Seattle	B-LOCATION
Sentence: 3418	arasındaki	O
Sentence: 3418	tüm	O
Sentence: 3418	uçuşları	O
Sentence: 3418	listele	O
Sentence: 3419	Bana	O
Sentence: 3419	st	O
Sentence: 3419	.	O
Sentence: 3419	öğleden	B-TIME
Sentence: 3419	önce	O
Sentence: 3419	Toronto	B-LOCATION
Sentence: 3419	'ya	O
Sentence: 3419	gelen	O
Sentence: 3419	petersburg	O
Sentence: 3420	cumartesi	B-DATE
Sentence: 3420	geç	O
Sentence: 3420	saatlerde	O
Sentence: 3420	long	B-LOCATION
Sentence: 3420	beach	O
Sentence: 3420	'den	O
Sentence: 3420	columbus	B-LOCATION
Sentence: 3420	'a	O
Sentence: 3420	tüm	O
Sentence: 3420	uçuşları	O
Sentence: 3420	listele	O
Sentence: 3421	twa	B-CODE
Sentence: 3421	den	O
Sentence: 3421	baltimore	B-LOCATION
Sentence: 3421	den	O
Sentence: 3421	san	B-LOCATION
Sentence: 3421	francisco	I-LOCATION
Sentence: 3421	'	O
Sentence: 3421	ya	O
Sentence: 3421	kadar	O
Sentence: 3421	bir	O
Sentence: 3421	uçuş	O
Sentence: 3421	var	O
Sentence: 3421	mı	O
Sentence: 3422	Atlanta	B-LOCATION
Sentence: 3422	'ya	O
Sentence: 3422	ilk	O
Sentence: 3422	uçuşu	O
Sentence: 3422	bilmek	O
Sentence: 3422	istiyorum	O
Sentence: 3423	milwaukee	B-LOCATION
Sentence: 3423	'den	O
Sentence: 3423	st	O
Sentence: 3423	.	O
Sentence: 3423	ye	O
Sentence: 3423	günlük	O
Sentence: 3423	uçuşlar	O
Sentence: 3423	listesini	O
Sentence: 3423	istiyorum	O
Sentence: 3423	.	O
Sentence: 3423	louis	O
Sentence: 3424	las	B-LOCATION
Sentence: 3424	vegas	O
Sentence: 3424	'a	O
Sentence: 3424	mart	B-DATE
Sentence: 3424	saniye	O
Sentence: 3424	arasında	O
Sentence: 3424	aktarmasız	O
Sentence: 3424	uçuş	O
Sentence: 3424	istiyorum	O
Sentence: 3425	atlanta-	B-LOCATION
Sentence: 3425	pittsburgh	B-LOCATION
Sentence: 3425	uçak	O
Sentence: 3425	bileti	O
Sentence: 3426	chicago	B-LOCATION
Sentence: 3426	-	O
Sentence: 3426	st	O
Sentence: 3426	arasındaki	O
Sentence: 3426	tüm	O
Sentence: 3426	uçuşları	O
Sentence: 3426	listeler	O
Sentence: 3426	.	O
Sentence: 3426	öğlen	O
Sentence: 3426	12	O
Sentence: 3426	'	O
Sentence: 3426	den	O
Sentence: 3426	sonra	O
Sentence: 3426	yola	O
Sentence: 3426	çıkan	O
Sentence: 3426	louis	O
Sentence: 3427	Oakland	B-ORGANIZATION
Sentence: 3427	havaalanı	I-ORGANIZATION
Sentence: 3427	şehir	O
Sentence: 3427	merkezine	O
Sentence: 3427	ne	O
Sentence: 3427	kadar	O
Sentence: 3427	uzaklıktadır	O
Sentence: 3428	denver	B-LOCATION
Sentence: 3428	philadelphia	B-LOCATION
Sentence: 3428	için	O
Sentence: 3428	yarın	O
Sentence: 3428	hangi	O
Sentence: 3428	uçuşlar	O
Sentence: 3428	mevcut	O
Sentence: 3429	Cumartesi	B-DATE
Sentence: 3429	veya	O
Sentence: 3429	Pazar	B-DATE
Sentence: 3429	Amerikan	B-ORGANIZATION
Sentence: 3429	havayollarında	O
Sentence: 3429	milwaukee	B-LOCATION
Sentence: 3429	'ye	O
Sentence: 3429	uçuşları	O
Sentence: 3430	philadelphia	B-LOCATION
Sentence: 3430	'den	O
Sentence: 3430	bir	O
Sentence: 3430	sonraki	O
Sentence: 3430	çarşambaya	B-DATE
Sentence: 3430	dallas	B-LOCATION
Sentence: 3430	'a	O
Sentence: 3430	bir	O
Sentence: 3430	uçağa	O
Sentence: 3430	ihtiyacım	O
Sentence: 3430	var	O
Sentence: 3431	phoenix	B-LOCATION
Sentence: 3431	çarşamba	B-DATE
Sentence: 3431	günü	O
Sentence: 3431	newark	B-LOCATION
Sentence: 3432	Boston’dan	B-LOCATION
Sentence: 3432	atlanta’ya	B-LOCATION
Sentence: 3432	giden	O
Sentence: 3432	uçuşların	O
Sentence: 3432	öğleden	O
Sentence: 3432	sonra	O
Sentence: 3432	ağustos	B-DATE
Sentence: 3432	6’da	B-DATE
Sentence: 3432	kalkmasını	O
Sentence: 3432	istiyorum	O
Sentence: 3432	.	O
Sentence: 3433	bana	O
Sentence: 3433	daha	O
Sentence: 3433	önce	O
Sentence: 3433	gelen	O
Sentence: 3433	san	B-LOCATION
Sentence: 3433	francisco	I-LOCATION
Sentence: 3433	uçuşlarını	O
Sentence: 3433	göster	O
Sentence: 3433	1	O
Sentence: 3434	dallas	B-LOCATION
Sentence: 3434	'a	O
Sentence: 3434	uçarken	O
Sentence: 3434	bir	O
Sentence: 3434	kahvaltı	O
Sentence: 3434	uçuşunda	O
Sentence: 3434	atlanta	B-LOCATION
Sentence: 3434	'da	O
Sentence: 3434	uçmak	O
Sentence: 3434	istiyorum	O
Sentence: 3435	atlanta	B-LOCATION
Sentence: 3435	'dan	O
Sentence: 3435	ayrıldığınız	O
Sentence: 3435	en	O
Sentence: 3435	erken	O
Sentence: 3435	uçuşlarınız	O
Sentence: 3435	hakkında	O
Sentence: 3435	biraz	O
Sentence: 3435	bilgi	O
Sentence: 3435	istiyorum	O
Sentence: 3435	.	O
Sentence: 3436	Hangi	O
Sentence: 3436	havayolları	O
Sentence: 3436	washington	B-LOCATION
Sentence: 3436	ve	B-LOCATION
Sentence: 3436	denver	I-LOCATION
Sentence: 3436	arasında	O
Sentence: 3436	doğrudan	O
Sentence: 3436	uçuşlar	O
Sentence: 3436	sağlar	O
Sentence: 3437	pittsburgh	B-LOCATION
Sentence: 3437	-	O
Sentence: 3437	philadelphia	B-LOCATION
Sentence: 3437	arasındaki	O
Sentence: 3437	tüm	O
Sentence: 3437	uçuşları	O
Sentence: 3437	tekrar	O
Sentence: 3437	görmek	O
Sentence: 3437	isterim	O
Sentence: 3438	San	B-LOCATION
Sentence: 3438	Francisco	O
Sentence: 3438	'dan	O
Sentence: 3438	Indianapolis	B-LOCATION
Sentence: 3438	üzerinden	O
Sentence: 3438	hangi	O
Sentence: 3438	uçuşlar	O
Sentence: 3439	boston	B-LOCATION
Sentence: 3439	'a	O
Sentence: 3439	uçabileceğim	O
Sentence: 3439	en	O
Sentence: 3439	son	O
Sentence: 3439	uçuş	O
Sentence: 3439	nedir	O
Sentence: 3439	?	O
Sentence: 3440	hangi	O
Sentence: 3440	havayolları	O
Sentence: 3440	ac	B-CODE
Sentence: 3440	​	O
Sentence: 3440	​	O
Sentence: 3440	ve	O
Sentence: 3440	as	B-CODE
Sentence: 3441	kansas	B-LOCATION
Sentence: 3441	kentine	O
Sentence: 3441	gelecek	O
Sentence: 3441	perşembe	B-DATE
Sentence: 3441	akşamı	O
Sentence: 3441	saat	O
Sentence: 3441	19.00'da	B-TIME
Sentence: 3441	gelen	O
Sentence: 3441	uçuşlar	O
Sentence: 3441	için	O
Sentence: 3441	ilk	O
Sentence: 3441	sınıf	O
Sentence: 3441	ve	O
Sentence: 3441	otobüs	O
Sentence: 3441	ücretleri	O
Sentence: 3441	ne	O
Sentence: 3442	Dallas	B-LOCATION
Sentence: 3442	'a	O
Sentence: 3442	hava	O
Sentence: 3442	uçurur	O
Sentence: 3442	mu	O
Sentence: 3442	bize	O
Sentence: 3443	şimdi	O
Sentence: 3443	detroit	B-LOCATION
Sentence: 3443	'den	O
Sentence: 3443	st	O
Sentence: 3443	.	O
Sentence: 3443	ye	O
Sentence: 3443	uçuşları	O
Sentence: 3443	görmek	O
Sentence: 3443	istiyorum	O
Sentence: 3443	.	O
Sentence: 3443	önümüzdeki	O
Sentence: 3443	salı	B-DATE
Sentence: 3443	günü	O
Sentence: 3443	petersburg	O
Sentence: 3444	san	B-LOCATION
Sentence: 3444	francisco	O
Sentence: 3444	'dan	O
Sentence: 3444	hareket	O
Sentence: 3444	eden	O
Sentence: 3444	ve	O
Sentence: 3444	sekiz	O
Sentence: 3444	kasım	B-DATE
Sentence: 3444	ayındaki	O
Sentence: 3444	oakland	B-LOCATION
Sentence: 3444	ülkesine	O
Sentence: 3444	gelen	O
Sentence: 3444	ilk	O
Sentence: 3444	uçuş	O
Sentence: 3444	hangisidir	O
Sentence: 3444	?	O
Sentence: 3445	San	B-LOCATION
Sentence: 3445	Francisco	O
Sentence: 3445	'ya	O
Sentence: 3445	birinci	O
Sentence: 3445	sınıf	O
Sentence: 3445	biletin	O
Sentence: 3445	gidiş	O
Sentence: 3445	-	O
Sentence: 3445	dönüş	O
Sentence: 3445	ücreti	O
Sentence: 3445	nedir	O
Sentence: 3446	San	B-LOCATION
Sentence: 3446	Francisco	O
Sentence: 3446	'dan	O
Sentence: 3446	bir	O
Sentence: 3446	cuma	B-DATE
Sentence: 3446	sabahı	O
Sentence: 3446	saat	B-TIME
Sentence: 3446	10	O
Sentence: 3446	'	O
Sentence: 3446	dan	O
Sentence: 3446	sonra	O
Sentence: 3446	pittsburgh	B-LOCATION
Sentence: 3446	'a	O
Sentence: 3446	uçuş	O
Sentence: 3446	yapmak	O
Sentence: 3446	istiyorum	O
Sentence: 3446	.	O
Sentence: 3447	öğleden	O
Sentence: 3447	sonra	O
Sentence: 3447	12	B-TIME
Sentence: 3447	ile	O
Sentence: 3447	4	B-TIME
Sentence: 3447	arasında	O
Sentence: 3447	pittsburgh	B-LOCATION
Sentence: 3447	'dan	O
Sentence: 3447	ayrılan	O
Sentence: 3447	tüm	O
Sentence: 3447	hava	O
Sentence: 3447	uçuşlarını	O
Sentence: 3447	göster	O
Sentence: 3448	lütfen	O
Sentence: 3448	charlotte	B-LOCATION
Sentence: 3448	-	O
Sentence: 3448	minneapolis	B-LOCATION
Sentence: 3448	arasındaki	O
Sentence: 3448	öğleden	O
Sentence: 3448	sonra	O
Sentence: 3448	uçuşlarını	O
Sentence: 3448	listele	O
Sentence: 3449	salı	B-DATE
Sentence: 3449	günü	O
Sentence: 3449	temmuz	B-DATE
Sentence: 3449	ayının	O
Sentence: 3449	on	B-DATE
Sentence: 3449	üçüncü	I-DATE
Sentence: 3449	günü	O
Sentence: 3449	dönen	O
Sentence: 3449	uçuşlar	O
Sentence: 3449	nelerdir	O
Sentence: 3450	burbank	B-LOCATION
Sentence: 3450	-	O
Sentence: 3450	denver	B-LOCATION
Sentence: 3450	arasındaki	O
Sentence: 3450	tüm	O
Sentence: 3450	uçuşları	O
Sentence: 3450	listele	O
Sentence: 3451	dallas	B-LOCATION
Sentence: 3451	-	O
Sentence: 3451	san	B-LOCATION
Sentence: 3451	francisco	I-LOCATION
Sentence: 3451	arası	O
Sentence: 3451	birleşmiş	O
Sentence: 3451	havayolları	O
Sentence: 3451	var	O
Sentence: 3451	mı	O
Sentence: 3451	?	O
Sentence: 3452	pazartesi	B-DATE
Sentence: 3452	sabahı	O
Sentence: 3452	new	B-LOCATION
Sentence: 3452	york	I-LOCATION
Sentence: 3452	ve	O
Sentence: 3452	la	B-LOCATION
Sentence: 3452	arasındaki	O
Sentence: 3452	ücretler	O
Sentence: 3452	nelerdir	O
Sentence: 3453	Bana	O
Sentence: 3453	pittsburgh	B-LOCATION
Sentence: 3453	-	O
Sentence: 3453	baltimore	B-LOCATION
Sentence: 3453	uçuşları	O
Sentence: 3453	göster	O
Sentence: 3454	Hangi	O
Sentence: 3454	northwest	B-ORGANIZATION
Sentence: 3454	uçuşları	O
Sentence: 3454	öğleden	B-TIME
Sentence: 3454	önce	O
Sentence: 3454	denver	B-LOCATION
Sentence: 3454	'den	O
Sentence: 3454	ayrıldı	O
Sentence: 3455	bana	O
Sentence: 3455	new	B-LOCATION
Sentence: 3455	york	I-LOCATION
Sentence: 3455	-	O
Sentence: 3455	miami	B-LOCATION
Sentence: 3455	uçuşları	O
Sentence: 3455	göster	O
Sentence: 3456	dallas	B-LOCATION
Sentence: 3456	'a	O
Sentence: 3456	ayrılan	O
Sentence: 3456	ilk	O
Sentence: 3456	uçuşunuz	O
Sentence: 3456	hangisi	O
Sentence: 3456	?	O
Sentence: 3457	continental	B-ORGANIZATION
Sentence: 3457	tüm	O
Sentence: 3457	denemeleri	O
Sentence: 3457	denver	B-LOCATION
Sentence: 3457	pazartesi	B-DATE
Sentence: 3457	günü	O
Sentence: 3457	denver	B-LOCATION
Sentence: 3458	gösteri	O
Sentence: 3458	salı	B-DATE
Sentence: 3458	günü	O
Sentence: 3458	atlas	O
Sentence: 3458	dallas	B-LOCATION
Sentence: 3458	uçuşlarını	O
Sentence: 3458	göster	O
Sentence: 3459	denver	B-LOCATION
Sentence: 3459	atlanta	B-LOCATION
Sentence: 3459	için	O
Sentence: 3459	en	B-LOCATION
Sentence: 3459	pahalı	O
Sentence: 3459	uçuş	O
Sentence: 3459	nedir	O
Sentence: 3459	?	O
Sentence: 3460	boston	B-LOCATION
Sentence: 3460	'a	O
Sentence: 3460	son	O
Sentence: 3460	uçuşu	O
Sentence: 3460	bilmek	O
Sentence: 3460	istiyorum	O
Sentence: 3461	Boston	B-LOCATION
Sentence: 3461	ile	O
Sentence: 3461	Oakland	B-LOCATION
Sentence: 3461	arasındaki	O
Sentence: 3461	en	O
Sentence: 3461	uygun	O
Sentence: 3461	uçak	O
Sentence: 3461	biletlerini	O
Sentence: 3461	bulun	O
Sentence: 3462	baltimore’tan	B-LOCATION
Sentence: 3462	Boston’a	B-LOCATION
Sentence: 3462	bir	O
Sentence: 3462	uçuşu	O
Sentence: 3462	mümkün	O
Sentence: 3462	olduğu	O
Sentence: 3462	kadar	O
Sentence: 3462	sabahın	O
Sentence: 3462	erken	O
Sentence: 3462	saatlerinde	O
Sentence: 3462	yapabilirim	O
Sentence: 3463	Boston	B-LOCATION
Sentence: 3463	'a	O
Sentence: 3463	uçmak	O
Sentence: 3463	istiyorum	O
Sentence: 3464	continental	B-ORGANIZATION
Sentence: 3464	havayollarında	O
Sentence: 3464	boston	B-LOCATION
Sentence: 3464	'dan	O
Sentence: 3464	ayrılarak	O
Sentence: 3464	denver	B-LOCATION
Sentence: 3464	'de	O
Sentence: 3464	durup	O
Sentence: 3464	san	B-LOCATION
Sentence: 3464	francisco	O
Sentence: 3464	'ya	O
Sentence: 3464	varış	O
Sentence: 3464	yapmak	O
Sentence: 3464	istiyorum	O
Sentence: 3464	.	O
Sentence: 3465	bana	O
Sentence: 3465	ilk	B-DATE
Sentence: 3465	eylül	B-DATE
Sentence: 3465	eylül	I-DATE
Sentence: 3465	için	O
Sentence: 3465	san	B-LOCATION
Sentence: 3465	francisco	O
Sentence: 3465	'ya	O
Sentence: 3465	uçuşların	O
Sentence: 3465	bir	O
Sentence: 3465	listesini	O
Sentence: 3465	göster	O
Sentence: 3466	san	B-LOCATION
Sentence: 3466	jose	I-LOCATION
Sentence: 3466	-	O
Sentence: 3466	houston	B-LOCATION
Sentence: 3466	gelecek	O
Sentence: 3466	pazar	B-DATE
Sentence: 3466	listesini	O
Sentence: 3467	atlas	O
Sentence: 3467	dalla	O
Sentence: 3467	fort	O
Sentence: 3467	den	O
Sentence: 3467	hangi	O
Sentence: 3467	uçuşlara	O
Sentence: 3467	müsait	O
Sentence: 3467	olan	O
Sentence: 3467	uçuşlar	O
Sentence: 3468	kısıtlama	O
Sentence: 3468	nedir	O
Sentence: 3468	ap57	O
Sentence: 3469	Boston’dan	B-LOCATION
Sentence: 3469	San	B-LOCATION
Sentence: 3469	Francisco	O
Sentence: 3469	’	O
Sentence: 3469	ya	O
Sentence: 3469	denver’da	B-LOCATION
Sentence: 3469	duran	O
Sentence: 3469	bir	O
Sentence: 3469	uçuştan	O
Sentence: 3469	ne	O
Sentence: 3469	haber	O
Sentence: 3469	?	O
Sentence: 3470	philadelphia	B-LOCATION
Sentence: 3470	pazartesiye	B-DATE
Sentence: 3470	denver	B-LOCATION
Sentence: 3471	San	B-LOCATION
Sentence: 3471	Francisco	O
Sentence: 3471	'ya	O
Sentence: 3471	tek	O
Sentence: 3471	yönlü	O
Sentence: 3471	bir	O
Sentence: 3471	uçuş	O
Sentence: 3471	lütfen	O
Sentence: 3472	Orlando	B-LOCATION
Sentence: 3472	'ya	O
Sentence: 3472	hangi	O
Sentence: 3472	uçuşlar	O
Sentence: 3473	birinci	O
Sentence: 3473	sınıf	O
Sentence: 3473	hizmet	O
Sentence: 3473	ile	O
Sentence: 3473	her	O
Sentence: 3473	havayolu	O
Sentence: 3473	şirketinin	O
Sentence: 3473	kaç	O
Sentence: 3473	uçuşu	O
Sentence: 3473	var	O
Sentence: 3474	saat	B-TIME
Sentence: 3474	9	I-TIME
Sentence: 3474	yönünde	O
Sentence: 3474	bir	O
Sentence: 3474	uçuşunuz	O
Sentence: 3474	var	O
Sentence: 3474	mı	O
Sentence: 3475	733'ün	B-CODE
Sentence: 3475	kapasitesi	O
Sentence: 3475	nedir	O
Sentence: 3476	cincinnati	B-LOCATION
Sentence: 3476	'den	O
Sentence: 3476	new	O
Sentence: 3476	york	O
Sentence: 3476	şehrine	O
Sentence: 3476	ne	O
Sentence: 3476	delta	B-ORGANIZATION
Sentence: 3476	uçuşları	O
Sentence: 3476	cumartesi	B-DATE
Sentence: 3476	günleri	O
Sentence: 3476	18.00'den	B-TIME
Sentence: 3476	önce	O
Sentence: 3476	new	O
Sentence: 3476	york	O
Sentence: 3476	şehrine	O
Sentence: 3476	varıyor	O
Sentence: 3477	philadelphia	B-LOCATION
Sentence: 3477	-	O
Sentence: 3477	san	B-LOCATION
Sentence: 3477	francisco	I-LOCATION
Sentence: 3477	arası	O
Sentence: 3477	ucuz	O
Sentence: 3477	uçuşlar	O
Sentence: 3478	aynı	O
Sentence: 3478	gün	O
Sentence: 3478	boston	B-LOCATION
Sentence: 3478	'a	O
Sentence: 3478	dönüş	O
Sentence: 3478	uçuşunu	O
Sentence: 3478	bul	O
Sentence: 3479	Çarşamba	B-DATE
Sentence: 3479	akşamı	O
Sentence: 3479	orlando	B-LOCATION
Sentence: 3479	'ya	O
Sentence: 3479	uçmak	O
Sentence: 3479	istiyorum	O
Sentence: 3480	salı	B-DATE
Sentence: 3480	günü	O
Sentence: 3480	ayrılan	O
Sentence: 3480	New	B-LOCATION
Sentence: 3480	York	O
Sentence: 3480	'tan	O
Sentence: 3480	Miami	B-LOCATION
Sentence: 3480	'ye	O
Sentence: 3480	tüm	O
Sentence: 3480	birinci	O
Sentence: 3480	sınıf	O
Sentence: 3480	ücretleri	O
Sentence: 3480	göster	O
Sentence: 3481	oakland	B-LOCATION
Sentence: 3481	ülkesine	O
Sentence: 3481	sürekli	O
Sentence: 3481	uçuşu	O
Sentence: 3481	öğleden	O
Sentence: 3481	sonra	O
Sentence: 3481	kalkıyor	O
Sentence: 3481	ve	O
Sentence: 3481	akşam	O
Sentence: 3481	saat	O
Sentence: 3481	17:	B-TIME
Sentence: 3481	00	O
Sentence: 3481	'	O
Sentence: 3481	ye	O
Sentence: 3481	geliyor	O
Sentence: 3482	Lütfen	O
Sentence: 3482	newark	B-LOCATION
Sentence: 3482	'a	O
Sentence: 3482	uçuş	O
Sentence: 3482	zamanlarını	O
Sentence: 3482	listele	O
Sentence: 3483	Herhangi	O
Sentence: 3483	bir	O
Sentence: 3483	havayolunun	O
Sentence: 3483	Denver	B-LOCATION
Sentence: 3483	'a	O
Sentence: 3483	erken	O
Sentence: 3483	öğleden	O
Sentence: 3483	sonra	O
Sentence: 3483	uçuşu	O
Sentence: 3483	var	O
Sentence: 3483	mı	O
Sentence: 3483	?	O
Sentence: 3484	ekim	B-DATE
Sentence: 3484	on	B-DATE
Sentence: 3484	ikinci	I-DATE
Sentence: 3484	ekim	B-DATE
Sentence: 3484	ayında	O
Sentence: 3484	en	O
Sentence: 3484	ucuz	O
Sentence: 3484	uçak	O
Sentence: 3484	bileti	O
Sentence: 3485	bana	O
Sentence: 3485	baltimore	B-LOCATION
Sentence: 3485	'a	O
Sentence: 3485	uçuşları	O
Sentence: 3485	yap	O
Sentence: 3486	Amerikan	B-ORGANIZATION
Sentence: 3486	havayollarının	O
Sentence: 3486	hizmet	O
Sentence: 3486	verdiği	O
Sentence: 3486	şehirler	O
Sentence: 3486	hangileridir	O
Sentence: 3486	?	O
Sentence: 3487	Boston	B-LOCATION
Sentence: 3487	kiralık	O
Sentence: 3487	araba	O
Sentence: 3488	baltimore	B-LOCATION
Sentence: 3488	şehrinden	O
Sentence: 3488	atlanta	B-LOCATION
Sentence: 3488	şehrine	O
Sentence: 3488	en	O
Sentence: 3488	ucuz	O
Sentence: 3488	otobüs	O
Sentence: 3488	bileti	O
Sentence: 3489	bana	O
Sentence: 3489	new	B-LOCATION
Sentence: 3489	york	O
Sentence: 3489	'tan	O
Sentence: 3489	miami	B-LOCATION
Sentence: 3489	'ye	O
Sentence: 3489	gidiş	O
Sentence: 3489	dönüş	O
Sentence: 3489	seferleri	O
Sentence: 3489	göster	O
Sentence: 3490	Mümkünse	O
Sentence: 3490	bütün	O
Sentence: 3490	delta	B-ORGANIZATION
Sentence: 3490	uçuşları	O
Sentence: 3490	her	O
Sentence: 3490	yere	O
Sentence: 3491	sabah	O
Sentence: 3491	saat	B-TIME
Sentence: 3491	7	I-TIME
Sentence: 3491	civarında	O
Sentence: 3491	bırakmak	O
Sentence: 3491	istiyorum	O
Sentence: 3492	çarşamba	B-DATE
Sentence: 3492	öğleden	O
Sentence: 3492	sonra	O
Sentence: 3492	atlanta	B-LOCATION
Sentence: 3492	şehrinden	O
Sentence: 3492	Boston	B-LOCATION
Sentence: 3492	şehrine	O
Sentence: 3492	uçuşların	O
Sentence: 3492	listesi	O
Sentence: 3493	atlanta	B-LOCATION
Sentence: 3493	den	B-LOCATION
Sentence: 3493	denver	I-LOCATION
Sentence: 3493	uçuşa	O
Sentence: 3493	ihtiyacım	O
Sentence: 3493	var	O
Sentence: 3494	bu	O
Sentence: 3494	pazar	B-DATE
Sentence: 3494	günü	O
Sentence: 3494	las	B-LOCATION
Sentence: 3494	Vegas	O
Sentence: 3494	'a	O
Sentence: 3494	uçmaya	O
Sentence: 3494	ihtiyacım	O
Sentence: 3494	var	O
Sentence: 3494	ve	B-LOCATION
Sentence: 3494	sabah	O
Sentence: 3494	uçuşunu	O
Sentence: 3494	tercih	O
Sentence: 3494	ederim	O
Sentence: 3495	Bana	O
Sentence: 3495	New	B-LOCATION
Sentence: 3495	York	O
Sentence: 3495	'a	O
Sentence: 3495	ekonomi	O
Sentence: 3495	sınıfı	O
Sentence: 3495	fiyatları	O
Sentence: 3495	ile	O
Sentence: 3495	aktarmasız	O
Sentence: 3495	uçuş	O
Sentence: 3495	göster	O
Sentence: 3496	önümüzdeki	O
Sentence: 3496	salı	B-DATE
Sentence: 3496	charlotte	B-LOCATION
Sentence: 3496	şehrinden	O
Sentence: 3496	atlanta	B-LOCATION
Sentence: 3496	şehrine	O
Sentence: 3496	uçuşlar	O
Sentence: 3496	hakkında	O
Sentence: 3496	bilgi	O
Sentence: 3496	ver	O
Sentence: 3497	philadelphia	B-LOCATION
Sentence: 3497	ile	O
Sentence: 3497	baltimore	B-LOCATION
Sentence: 3497	arasındaki	O
Sentence: 3497	tüm	O
Sentence: 3497	uçuşları	O
Sentence: 3497	listele	O
Sentence: 3498	san	B-LOCATION
Sentence: 3498	francisco	O
Sentence: 3498	'da	O
Sentence: 3498	hangi	O
Sentence: 3498	karayolu	O
Sentence: 3498	taşımacılığı	O
Sentence: 3498	mevcuttur	O
Sentence: 3499	lütfen	O
Sentence: 3499	salı	B-DATE
Sentence: 3499	günü	O
Sentence: 3499	New	B-LOCATION
Sentence: 3499	York	O
Sentence: 3499	'tan	O
Sentence: 3499	Miami	B-LOCATION
Sentence: 3499	'ye	O
Sentence: 3499	uçuşları	O
